ticker,name,close,gross_margin_ttm,operating_margin_ttm,net_margin_ttm,ebitda_margin_ttm
OTC:RCRRF,RCRRF,49.6600,58.76%,15.00%,11.97%,18.05%
OTC:BAESF,BAESF,24.6280,8.37%,8.37%,7.21%,12.65%
OTC:INGVF,INGVF,23.9430,,39.42%,27.21%,
NYSE:VRT,VRT,185.9900,33.73%,18.08%,10.67%,21.05%
OTC:CHGCF,CHGCF,43.2100,70.37%,47.06%,33.06%,50.23%
OTC:MITSF,MITSF,24.8250,8.90%,2.63%,5.78%,4.84%
NYSE:APO/PA,APO/PA,66.4100,55.16%,22.64%,12.61%,27.36%
NYSE:APOS,APOS,26.2630,55.16%,22.64%,12.61%,27.36%
NYSE:WMB,WMB,57.4900,39.08%,30.30%,21.43%,51.57%
OTC:CIXPF,CIXPF,9.9100,,33.93%,24.20%,
OTC:BCLYF,BCLYF,5.0300,,32.23%,20.48%,
NYSE:TEL,TEL,236.7500,35.13%,19.44%,8.78%,24.42%
NYSE:RSG,RSG,223.2900,30.84%,20.42%,12.97%,31.86%
NYSE:CP,CP,75.1700,39.59%,37.00%,28.04%,50.12%
NYSE:NSC,NSC,281.4100,34.05%,34.05%,24.19%,45.35%
NYSE:FI,FI,125.4700,61.14%,30.05%,16.01%,45.27%
NASDAQ:MNST,MNST,69.7000,55.18%,28.64%,20.54%,29.85%
NYSE:VST,VST,200.1900,40.71%,33.64%,10.78%,47.13%
OTC:HKXCF,HKXCF,53.5200,89.55%,70.37%,59.79%,75.97%
OTC:CMXHF,CMXHF,139.5000,48.80%,26.00%,19.36%,32.61%
NASDAQ:PYPL,PYPL,70.4300,41.70%,19.10%,14.49%,22.16%
OTC:LLOBF,LLOBF,1.8800,,25.43%,15.99%,
NYSE:EPD,EPD,31.0199,12.42%,11.96%,10.75%,16.74%
NASDAQ:CSX,CSX,35.8500,33.89%,33.89%,20.55%,45.91%
NASDAQ:ADSK,ADSK,312.9900,86.37%,19.67%,15.84%,22.54%
OTC:SFBQF,SFBQF,1.4000,48.11%,14.59%,7.52%,25.84%
NASDAQ:CRWV,CRWV,131.7900,49.73%,6.28%,-28.83%,52.30%
OTC:LDNXF,LDNXF,127.1910,62.94%,22.65%,10.82%,46.71%
NASDAQ:FTNT,FTNT,85.5223,81.29%,30.72%,30.60%,32.91%
OTC:AMXOF,AMXOF,1.0700,42.79%,20.90%,7.82%,40.11%
NYSE:DB,DB,33.5800,,15.29%,9.73%,
NYSE:PWR,PWR,442.4100,13.31%,5.78%,3.73%,8.98%
NASDAQ:WDAY,WDAY,243.7950,75.48%,8.47%,6.53%,12.24%
NYSE:CNQ,CNQ,31.1600,29.87%,28.32%,21.90%,48.09%
NYSE:ZTS,ZTS,146.5500,70.03%,37.51%,27.83%,42.69%
OTC:LLDTF,LLDTF,1.1000,,25.43%,15.99%,
NYSE:COR,COR,333.2300,3.06%,1.09%,0.60%,1.43%
NYSE:GM,GM,68.9000,9.37%,4.31%,1.63%,14.79%
OTC:GMBXF,GMBXF,8.2000,46.71%,44.59%,23.36%,52.52%
NYSE:AZO,AZO,3813.1600,52.62%,19.06%,13.19%,22.30%
NYSE:CL,CL,78.4600,60.57%,22.03%,14.55%,25.01%
OTC:CIIHF,CIIHF,4.0900,80.76%,26.96%,18.16%,28.52%
OTC:SEMHF,SEMHF,56.1625,38.76%,16.14%,9.29%,21.69%
NASDAQ:AEP,AEP,116.6050,33.24%,25.69%,17.45%,41.79%
NYSE:HLT,HLT,266.9200,26.37%,21.99%,14.19%,23.43%
NASDAQ:REGN,REGN,578.7450,81.98%,27.83%,31.37%,31.42%
OTC:THLEF,THLEF,295.0000,26.11%,9.24%,4.90%,14.58%
OTC:SHECF,SHECF,30.7000,37.32%,27.70%,19.92%,37.07%
NASDAQ:ALNY,ALNY,460.2000,83.64%,-7.32%,-12.96%,-5.02%
NYSE:SRE,SRE,92.3900,27.87%,22.46%,20.58%,41.65%
NYSE:TRV,TRV,269.7000,,15.90%,12.14%,
NYSE:MPC,MPC,197.7800,5.80%,3.35%,1.60%,5.79%
OTC:RBSPF,RBSPF,7.4900,,22.82%,16.17%,
NYSE:SREA,SREA,23.3793,27.87%,22.46%,20.58%,41.65%
NYSE:DLR/PL,DLR/PL,22.4200,23.97%,14.78%,23.66%,46.17%
NYSE:DLR/PJ,DLR/PJ,22.9588,23.97%,14.78%,23.66%,46.17%
NYSE:DLR/PK,DLR/PK,24.3000,23.97%,14.78%,23.66%,46.17%
OTC:MKGAF,MKGAF,137.2550,58.51%,21.43%,13.49%,30.52%
NYSE:FCX,FCX,41.4800,28.39%,26.12%,7.95%,34.97%
OTC:CMPGF,CMPGF,35.0760,6.64%,6.64%,3.34%,9.63%
OTC:MBGAF,MBGAF,61.7500,18.41%,5.00%,4.89%,10.03%
NYSE:CNI,CNI,94.9600,43.69%,37.28%,26.62%,48.63%
NYSE:URI,URI,926.6500,35.94%,25.08%,15.83%,44.25%
OTC:PBCRF,PBCRF,0.4770,,56.16%,45.10%,
OTC:STOHF,STOHF,23.0700,28.90%,27.76%,7.75%,37.03%
NYSE:SPG/PJ,SPG/PJ,53.4950,60.38%,50.96%,35.69%,72.76%
OTC:GPDNF,GPDNF,90.3800,50.47%,12.13%,6.72%,16.72%
NYSE:EOG,EOG,106.7800,42.28%,33.81%,25.14%,52.33%
OTC:TGOPF,TGOPF,58.9350,99.17%,311.77%,297.93%,
OTC:NBNKF,NBNKF,16.8775,,27.48%,20.93%,
OTC:WMMVF,WMMVF,3.3250,24.04%,7.55%,5.21%,9.98%
NYSE:CMI,CMI,420.4439,25.23%,11.66%,8.72%,14.88%
NYSE:ET/PI,ET/PI,11.6200,12.58%,11.18%,5.89%,17.94%
NASDAQ:AXON,AXON,734.2450,60.47%,0.08%,13.64%,2.61%
NYSE:ET,ET,16.7800,12.58%,11.18%,5.89%,17.94%
NYSE:AFL,AFL,107.4900,,21.35%,15.32%,
OTC:CNSWF,CNSWF,2709.1780,24.90%,15.59%,5.77%,27.60%
NYSE:KMI,KMI,25.8328,34.71%,27.51%,16.57%,42.34%
NYSE:CPNG,CPNG,31.3550,29.51%,1.93%,1.13%,3.42%
NYSE:APD,APD,256.5625,31.94%,23.59%,13.04%,36.30%
NYSE:TFC,TFC,44.2450,,21.06%,17.13%,
NYSE:FDX,FDX,241.2400,21.80%,6.92%,4.65%,11.75%
OTC:CRARF,CRARF,18.6399,,10.38%,7.16%,
NYSE:TFC/PI,TFC/PI,22.1000,,21.06%,17.13%,
NYSE:TFC/PR,TFC/PR,20.3450,,21.06%,17.13%,
NYSE:TFC/PO,TFC/PO,23.0200,,21.06%,17.13%,
OTC:ADYYF,ADYYF,1765.0800,83.35%,41.54%,41.53%,46.38%
OTC:VOLVF,VOLVF,27.3500,24.57%,10.63%,7.21%,15.45%
OTC:BAMXF,BAMXF,93.9200,15.20%,7.07%,4.20%,13.35%
NYSE:MFC,MFC,32.5600,,16.62%,10.36%,
NASDAQ:NXPI,NXPI,219.1850,53.73%,25.84%,17.72%,33.20%
NYSE:CMG,CMG,41.2100,22.99%,17.31%,13.32%,20.30%
NASDAQ:DDOG,DDOG,157.8650,79.90%,-0.61%,4.13%,2.67%
NYSE:PSX,PSX,135.7200,2.94%,0.39%,1.29%,2.67%
OTC:UCBJF,UCBJF,289.6500,69.98%,17.83%,19.45%,27.12%
NYSE:LHX,LHX,292.8500,22.27%,10.63%,7.94%,16.50%
NYSE:B,B,31.9850,40.42%,39.42%,20.05%,53.77%
NYSE:F,F,13.6950,7.09%,1.45%,1.70%,4.50%
NYSE:SLB,SLB,36.2302,18.66%,15.68%,10.34%,21.82%
OTC:JAPAF,JAPAF,30.4800,56.07%,10.04%,5.85%,15.75%
OTC:ENGQF,ENGQF,22.2700,15.33%,13.96%,6.84%,21.38%
OTC:KDDIF,KDDIF,14.2500,42.04%,17.95%,11.40%,29.47%
NYSE:PSA/PM,PSA/PM,17.5561,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PI,PSA/PI,20.9701,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PP,PSA/PP,17.1301,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PF,PSA/PF,22.5550,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PS,PSA/PS,17.5543,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PL,PSA/PL,19.6500,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PQ,PSA/PQ,16.9031,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PG,PSA/PG,21.8100,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PH,PSA/PH,24.6300,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PJ,PSA/PJ,20.0676,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PO,PSA/PO,16.5800,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PN,PSA/PN,16.5400,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PR,PSA/PR,17.1701,49.08%,46.71%,38.13%,70.45%
NYSE:PSA/PK,PSA/PK,20.3243,49.08%,46.71%,38.13%,70.45%
OTC:SNGNF,SNGNF,3.2550,21.32%,7.19%,28.40%,24.23%
OTC:GLCNF,GLCNF,4.5600,1.75%,0.63%,-0.89%,4.20%
OTC:DGEAF,DGEAF,24.0600,60.13%,28.18%,11.64%,31.88%
NYSE:BDX,BDX,186.4600,45.08%,14.14%,7.51%,24.78%
NYSE:VLO,VLO,171.9500,3.38%,2.55%,1.21%,5.02%
OTC:RBGPF,RBGPF,79.0900,60.72%,21.03%,8.95%,25.40%
OTC:HOCPF,HOCPF,155.7640,80.28%,29.55%,23.70%,35.23%
OTC:PINXF,PINXF,0.9738,,10.03%,7.39%,
OTC:MIELF,MIELF,25.2500,35.40%,7.45%,6.59%,11.46%
OTC:TRPRF,TRPRF,15.9000,48.69%,42.87%,29.43%,60.64%
OTC:TNCAF,TNCAF,13.2500,48.69%,42.87%,29.43%,60.64%
OTC:TRPPF,TRPPF,16.8500,48.69%,42.87%,29.43%,60.64%
OTC:DPSTF,DPSTF,45.8000,10.42%,7.04%,4.11%,12.77%
OTC:IFNNF,IFNNF,40.3000,39.79%,14.42%,7.86%,27.44%
OTC:VLKPF,VLKPF,104.2000,18.09%,7.16%,2.57%,16.80%
NYSE:D,D,61.2700,58.39%,29.19%,16.60%,44.62%
NYSE:MET,MET,78.6200,,9.25%,5.87%,
NASDAQ:WBD,WBD,21.0950,26.59%,3.04%,2.00%,19.69%
NASDAQ:MPWR,MPWR,1089.2800,55.31%,25.98%,73.17%,27.71%
OTC:NAPRF,NAPRF,66.6400,39.34%,1.66%,73.72%,4.32%
NASDAQ:PCAR,PCAR,99.1500,19.21%,12.68%,9.12%,15.53%
NYSE:MET/PE,MET/PE,24.8905,,9.25%,5.87%,
NYSE:MET/PA,MET/PA,23.7800,,9.25%,5.87%,
NYSE:MET/PF,MET/PF,21.0200,,9.25%,5.87%,
NYSE:TRP,TRP,49.9600,48.69%,42.87%,29.43%,60.64%
OTC:VLKAF,VLKAF,104.0000,18.09%,7.16%,2.57%,16.80%
OTC:EIPAF,EIPAF,17.0100,6.15%,7.63%,2.91%,16.47%
OTC:SSREF,SSREF,190.4200,,10.06%,7.61%,
NASDAQ:ROP,ROP,480.2900,77.35%,28.13%,20.34%,39.51%
NASDAQ:IDXX,IDXX,645.4200,61.52%,31.07%,24.41%,34.47%
OTC:CODGF,CODGF,104.5499,27.29%,10.69%,5.99%,15.92%
OTC:MCQEF,MCQEF,141.2100,,10.33%,11.19%,
OTC:ENAKF,ENAKF,19.7000,11.65%,7.06%,3.83%,11.84%
NYSE:MPLX,MPLX,50.3897,44.96%,40.12%,37.52%,51.40%
NYSE:ALL/PB,ALL/PB,26.1925,,10.38%,8.79%,
NYSE:ALL/PI,ALL/PI,20.4950,,10.38%,8.79%,
NYSE:ALL/PJ,ALL/PJ,26.8000,,10.38%,8.79%,
NYSE:ALL/PH,ALL/PH,22.1100,,10.38%,8.79%,
OTC:LZAGF,LZAGF,749.9600,32.93%,15.48%,10.33%,25.66%
NASDAQ:ROST,ROST,157.4900,27.61%,12.00%,9.60%,14.19%
NASDAQ:ZS,ZS,323.4240,76.82%,-4.48%,-1.55%,0.06%
OTC:PPCCF,PPCCF,2.3000,,7.39%,7.32%,
NYSE:ALL,ALL,193.4400,,10.38%,8.79%,
NASDAQ:NDAQ,NDAQ,88.8000,54.62%,28.43%,19.90%,36.07%
NASDAQ:STX,STX,238.3950,35.18%,21.05%,16.15%,23.81%
OTC:UMGNF,UMGNF,27.5500,39.25%,17.09%,21.36%,20.63%
OTC:DSDVF,DSDVF,214.5000,11.68%,8.19%,4.32%,11.69%
NYSE:RKT,RKT,17.8693,97.73%,9.88%,-0.01%,12.15%
NASDAQ:EA,EA,200.7500,78.34%,20.24%,13.97%,25.01%
OTC:ANCTF,ANCTF,52.8700,15.24%,5.24%,3.56%,8.29%
NASDAQ:FAST,FAST,43.1100,43.04%,20.21%,15.34%,22.45%
OTC:LBLCF,LBLCF,41.4800,31.66%,7.01%,3.96%,11.67%
NYSE:CARR,CARR,57.7500,27.89%,13.23%,6.84%,18.69%
NYSE:F/PC,F/PC,22.5500,7.09%,1.45%,1.70%,4.50%
NYSE:F/PB,F/PB,22.7000,7.09%,1.45%,1.70%,4.50%
NYSE:F/PD,F/PD,24.3200,7.09%,1.45%,1.70%,4.50%
NYSE:FERG,FERG,250.3200,29.46%,8.73%,6.03%,9.94%
NYSE:XYZ,XYZ,79.9600,38.81%,9.46%,12.41%,10.99%
OTC:BNKHF,BNKHF,4.6100,,30.85%,23.92%,
OTC:CMCLF,CMCLF,2.0500,17.66%,14.42%,8.18%,17.81%
NASDAQ:EXC,EXC,47.9850,26.57%,20.00%,11.16%,35.27%
NYSE:GRMN,GRMN,251.5800,58.94%,26.02%,23.21%,28.75%
NYSE:LNG,LNG,219.6700,30.18%,27.67%,21.18%,37.22%
NYSE:VEEV,VEEV,294.2700,75.40%,27.96%,27.29%,29.63%
NYSE:CBRE,CBRE,161.8200,17.31%,3.92%,3.12%,5.74%
NYSE:SU,SU,39.6550,37.84%,16.36%,11.38%,31.64%
OTC:DRPRF,DRPRF,51.3000,21.88%,9.21%,5.58%,20.98%
NASDAQ:XEL,XEL,80.9100,22.81%,18.22%,14.84%,39.47%
OTC:PPRUF,PPRUF,390.3460,73.03%,12.31%,4.62%,25.90%
NYSE:DHI,DHI,159.8400,24.80%,14.75%,11.46%,15.03%
OTC:DSKYF,DSKYF,25.5250,78.54%,17.35%,15.37%,20.98%
NASDAQ:XELLL,XELLL,25.1800,,,,
OTC:DBOEF,DBOEF,260.8500,75.21%,40.63%,27.34%,47.53%
NASDAQ:TTWO,TTWO,257.0200,52.19%,-9.26%,-72.92%,14.36%
NASDAQ:BKR,BKR,47.5100,22.81%,12.75%,10.43%,16.90%
NYSE:GWW,GWW,970.0900,39.25%,15.27%,10.99%,16.68%
AMEX:IMO,IMO,90.6700,14.72%,12.63%,9.96%,16.96%
OTC:HCMLF,HCMLF,85.6000,44.69%,18.57%,12.20%,26.77%
NASDAQ:FER,FER,64.2050,10.12%,10.12%,35.80%,14.90%
OTC:TKPHF,TKPHF,29.0450,52.77%,12.68%,3.06%,29.44%
OTC:HINKF,HINKF,81.3100,12.93%,12.93%,6.23%,20.52%
OTC:BFFAF,BFFAF,50.7550,26.21%,7.26%,0.60%,13.31%
NYSE:AMP,AMP,479.0700,52.78%,23.98%,17.70%,23.30%
NYSE:WCN,WCN,175.5800,28.89%,12.27%,6.64%,25.48%
NASDAQ:PAYX,PAYX,124.7600,72.83%,42.29%,27.86%,47.12%
NYSE:EW,EW,76.3600,78.13%,27.20%,24.85%,29.87%
NASDAQ:WDC,WDC,130.7750,38.44%,21.58%,15.78%,24.99%
OTC:WUXIF,WUXIF,14.7700,49.19%,33.15%,36.69%,
NYSE:KR,KR,67.5700,20.84%,3.18%,1.84%,5.86%
NASDAQ:EBAY,EBAY,97.8300,71.78%,22.62%,20.84%,26.02%
NYSE:WPM,WPM,98.2157,67.12%,62.24%,47.47%,78.92%
OTC:FJTSF,FJTSF,24.2050,33.84%,8.51%,6.21%,12.91%
NYSE:UI,UI,735.0700,43.42%,32.50%,27.66%,33.35%
OTC:JDCMF,JDCMF,15.3995,15.92%,2.44%,3.06%,3.15%
OTC:SCGLF,SCGLF,65.0200,,-2.29%,6.79%,
OTC:NIPNF,NIPNF,32.5000,31.51%,8.98%,5.81%,13.49%
OTC:HNDAF,HNDAF,10.7600,20.99%,4.50%,2.95%,11.91%
OTC:EXPGF,EXPGF,48.0000,24.86%,24.86%,15.50%,34.93%
NYSE:AIG,AIG,78.7400,,17.84%,11.76%,
NASDAQ:CPRT,CPRT,44.8350,44.67%,36.51%,33.41%,41.16%
NYSE:AME,AME,187.5750,38.83%,26.24%,20.60%,31.97%
NASDAQ:TEAM,TEAM,165.0300,82.39%,-2.28%,-4.92%,-0.51%
OTC:LGRVF,LGRVF,165.4100,51.28%,21.62%,13.21%,25.98%
NYSE:FLUT,FLUT,245.5400,46.94%,8.18%,2.46%,16.18%
NYSE:CTVA,CTVA,63.6100,41.43%,13.86%,8.55%,20.87%
NYSE:ETR,ETR,96.6950,28.80%,25.05%,14.44%,45.42%
NYSE:OKE,OKE,68.5400,19.97%,19.59%,11.07%,24.48%
NYSE:TGT,TGT,94.6350,25.43%,4.64%,3.72%,7.55%
OTC:NTIOF,NTIOF,109.2083,,15.74%,13.13%,
OTC:BAIDF,BAIDF,15.5750,47.12%,13.28%,20.52%,19.15%
OTC:UOVEF,UOVEF,25.7300,,25.22%,21.35%,
OTC:FSUMF,FSUMF,13.7500,39.36%,33.03%,21.73%,49.16%
OTC:FNCTF,FNCTF,15.9000,16.10%,8.77%,2.70%,28.73%
NASDAQ:FANG,FANG,145.9200,40.51%,37.63%,27.11%,67.89%
NYSE:MSCI,MSCI,546.0000,75.78%,53.97%,39.46%,61.22%
NASDAQ:CCEP,CCEP,91.4200,34.33%,11.97%,7.35%,16.54%
OTC:AAUKF,AAUKF,39.0320,34.86%,15.41%,-9.18%,27.74%
OTC:SCBFF,SCBFF,18.4150,,17.78%,11.09%,
NYSE:A,A,148.2000,52.98%,22.91%,17.97%,27.12%
OTC:ASAZF,ASAZF,37.7625,42.30%,16.36%,9.55%,20.27%
NYSE:OXY,OXY,42.5850,34.61%,20.36%,8.68%,48.83%
OTC:ANNSF,ANNSF,27.8680,72.32%,45.47%,33.66%,59.50%
OTC:HLNCF,HLNCF,4.6850,63.56%,22.03%,13.81%,25.18%
OTC:GDERF,GDERF,177.0500,68.99%,15.57%,8.12%,22.21%
NYSE:PEG,PEG,82.9700,24.72%,24.72%,17.69%,37.49%
OTC:KUASF,KUASF,9.5000,54.66%,10.89%,12.02%,16.09%
OTC:MARUF,MARUF,24.5360,14.46%,3.34%,6.51%,5.86%
NYSE:STLA,STLA,10.9250,7.74%,-2.69%,-1.64%,2.24%
OTC:DNBBF,DNBBF,27.1140,,24.72%,20.27%,
OTC:HLBZF,HLBZF,226.1600,41.70%,14.19%,8.63%,20.29%
OTC:GVDBF,GVDBF,4371.5000,42.25%,18.98%,14.51%,23.88%
NYSE:ROK,ROK,358.5700,39.41%,17.19%,11.98%,21.17%
NASDAQ:SYM,SYM,67.7300,17.90%,-2.02%,-0.38%,-0.18%
OTC:DNZOF,DNZOF,14.5250,15.31%,6.80%,5.64%,12.02%
OTC:CRZBF,CRZBF,35.4014,,16.91%,10.67%,
NYSE:FICO,FICO,1662.4200,81.74%,45.87%,32.80%,46.64%
OTC:FRFFF,FRFFF,17.9094,,13.75%,10.20%,
NYSE:YUM,YUM,143.7000,46.26%,30.64%,18.11%,33.02%
NYSE:DAL,DAL,61.0700,17.50%,9.65%,7.36%,13.56%
OTC:FRFHF,FRFHF,1655.9000,,13.75%,10.20%,
NYSE:RDDT,RDDT,212.2992,90.08%,7.87%,12.97%,8.83%
OTC:POPMF,POPMF,29.8800,69.06%,39.24%,30.30%,43.53%
OTC:EQBBF,EQBBF,33.6750,79.93%,42.05%,31.24%,58.14%
NYSE:LVS,LVS,57.6300,34.89%,22.97%,12.69%,35.58%
OTC:SHLRF,SHLRF,360.0500,31.98%,12.02%,8.87%,14.96%
NASDAQ:KMB,KMB,118.8000,35.57%,14.44%,12.51%,18.93%
NYSE:VMC,VMC,295.7950,27.56%,20.54%,12.62%,29.71%
OTC:EBKOF,EBKOF,97.5900,,23.80%,13.73%,
OTC:GWLIF,GWLIF,42.2200,,11.36%,8.27%,
OTC:DASTF,DASTF,29.1650,78.23%,21.46%,18.56%,30.15%
OTC:TSCDF,TSCDF,6.0500,7.59%,4.30%,2.15%,6.87%
OTC:GRWTF,GRWTF,15.0000,,11.36%,8.27%,
OTC:SWZCF,SWZCF,750.5600,29.41%,16.90%,10.22%,44.20%
OTC:AONNF,AONNF,13.9500,36.75%,2.49%,0.26%,6.07%
OTC:MRAAF,MRAAF,20.9240,41.48%,16.72%,12.50%,26.66%
NYSE:CCL,CCL,29.6000,29.12%,16.42%,10.07%,26.80%
OTC:ADDDF,ADDDF,214.7501,51.22%,7.05%,4.85%,
NYSE:CCJ,CCJ,87.9600,25.62%,16.78%,14.94%,26.09%
NYSE:HEI.A,HEI.A,247.3350,42.23%,23.06%,14.96%,27.47%
NYSE:CAH,CAH,160.9800,3.57%,1.16%,0.70%,1.51%
NYSE:HEI,HEI,316.5100,42.23%,23.06%,14.96%,27.47%
NYSE:ALC,ALC,76.4000,55.16%,14.90%,10.78%,27.36%
NYSE:RMD,RMD,261.4000,58.48%,32.79%,27.22%,37.37%
NYSE:MLM,MLM,629.0100,29.42%,23.01%,16.47%,32.31%
OTC:PUKPF,PUKPF,14.8500,,46.70%,16.00%,
OTC:SVKEF,SVKEF,18.6690,,23.86%,18.58%,
NYSE:IQV,IQV,221.2200,27.09%,14.40%,7.88%,21.55%
NYSE:WEC,WEC,116.3800,28.10%,25.19%,17.88%,40.37%
NASDAQ:CHTR,CHTR,244.9500,49.26%,24.50%,9.53%,40.20%
OTC:GFIOF,GFIOF,41.6900,49.63%,45.18%,28.73%,56.80%
OTC:SDVKF,SDVKF,29.7076,39.10%,16.22%,12.28%,22.47%
OTC:AHODF,AHODF,42.7500,26.49%,3.09%,2.02%,7.03%
NASDAQ:KDP,KDP,27.3450,51.91%,22.51%,9.75%,26.99%
NYSE:TKO,TKO,187.1600,52.19%,24.58%,5.41%,34.37%
OTC:LDSVF,LDSVF,16200.0000,39.79%,15.03%,11.36%,20.49%
NYSE:SYY,SYY,77.4700,18.28%,4.21%,2.25%,5.54%
OTC:HVRRF,HVRRF,307.2600,,11.53%,8.49%,
OTC:SHLAF,SHLAF,356.0400,31.98%,12.02%,8.87%,14.96%
NYSE:FNV,FNV,191.1000,71.15%,68.24%,58.83%,86.72%
NYSE:EL,EL,102.3100,73.91%,7.71%,-7.93%,13.51%
OTC:DLMAF,DLMAF,133.5900,39.83%,25.26%,18.87%,31.48%
NYSE:HSY,HSY,180.4500,38.26%,17.63%,13.54%,21.60%
OTC:SSUMF,SSUMF,30.1400,19.95%,5.54%,8.30%,8.56%
OTC:CUKPF,CUKPF,25.2000,28.98%,16.23%,9.83%,26.64%
NYSE:OTIS,OTIS,92.3550,30.33%,13.77%,10.68%,15.06%
NYSE:ED,ED,100.3800,62.85%,17.65%,11.98%,31.54%
NYSE:XYL,XYL,148.5150,37.80%,13.26%,10.74%,19.83%
OTC:TTRAF,TTRAF,3.1750,26.95%,16.72%,9.39%,37.01%
NYSE:PRU,PRU,102.1050,,3.49%,2.75%,
NYSE:PCG,PCG,16.3250,19.00%,19.00%,10.93%,38.04%
NYSE:PCG/PX,PCG/PX,41.9000,19.00%,19.00%,10.93%,38.04%
NYSE:PRS,PRS,24.9400,,3.49%,2.75%,
NYSE:PFH,PFH,18.4900,,3.49%,2.75%,
NYSE:PRH,PRH,25.2781,,3.49%,2.75%,
OTC:JPSTF,JPSTF,10.0000,,2.65%,21.85%,
NYSE:LYV,LYV,153.5300,22.76%,5.90%,2.31%,8.76%
NYSE:FIS,FIS,67.8500,36.69%,22.87%,1.52%,40.47%
NASDAQ:GEHC,GEHC,77.5703,40.91%,14.56%,11.23%,17.40%
OTC:SKFOF,SKFOF,220.2780,31.24%,14.49%,10.54%,19.29%
NYSE:HIG/PG,HIG/PG,25.3732,,15.51%,11.83%,
OTC:HXGBF,HXGBF,13.1100,73.09%,28.10%,17.34%,33.82%
NASDAQ:MCHPP,MCHPP,59.4100,41.44%,4.91%,-3.50%,22.21%
OTC:SVNDF,SVNDF,13.5100,30.09%,3.83%,2.10%,8.74%
NYSE:HIG,HIG,124.5800,,15.51%,11.83%,
OTC:MSADF,MSADF,21.9900,,15.97%,10.81%,
OTC:FINMF,FINMF,60.5400,7.78%,6.25%,5.60%,9.82%
OTC:AMMNF,AMMNF,0.4800,38.78%,28.26%,0.57%,48.07%
OTC:SUHJF,SUHJF,12.0000,43.16%,31.03%,24.03%,37.41%
OTC:ANFGF,ANFGF,35.2550,40.71%,32.48%,14.64%,56.63%
OTC:DISPF,DISPF,320.1700,70.12%,41.85%,30.95%,45.01%
NYSE:HUM,HUM,288.0600,,2.68%,1.28%,
OTC:DKILF,DKILF,118.3400,33.60%,8.64%,6.01%,13.92%
NASDAQ:SOFI,SOFI,29.2099,59.15%,11.43%,13.49%,16.82%
OTC:SWDBF,SWDBF,30.8600,,31.07%,24.44%,
NYSE:SLF,SLF,61.5300,,11.44%,7.44%,
OTC:RWNFF,RWNFF,46.4960,5.76%,5.76%,11.18%,19.93%
NASDAQ:MCHP,MCHP,63.9750,41.44%,4.91%,-3.50%,22.21%
NYSE:CLS,CLS,299.4150,11.37%,8.30%,5.08%,9.83%
NYSE:FIX,FIX,963.8100,22.78%,13.36%,10.06%,15.04%
NYSE:DD,DD,81.0500,32.52%,16.06%,0.56%,25.53%
NASDAQ:INSM,INSM,160.2500,74.45%,-233.02%,-259.82%,
OTC:CHHQF,CHHQF,3.5500,27.61%,24.18%,15.64%,28.30%
OTC:AMADF,AMADF,77.4680,37.75%,27.35%,21.04%,37.93%
OTC:NOKBF,NOKBF,6.1200,42.72%,8.30%,4.30%,13.76%
NYSE:WAB,WAB,196.8750,31.05%,16.62%,10.93%,21.19%
OTC:IFCZF,IFCZF,188.0510,,12.00%,8.19%,
NYSE:EME,EME,747.7900,19.49%,9.56%,7.07%,10.58%
NYSE:EQT,EQT,53.3400,40.73%,33.13%,22.57%,65.49%
NASDAQ:CTSH,CTSH,68.1500,31.48%,15.48%,11.89%,18.16%
OTC:HENOF,HENOF,82.0000,50.91%,14.61%,9.86%,18.10%
NASDAQ:CSGP,CSGP,78.2800,76.85%,-0.40%,3.57%,5.82%
NYSE:TRGP,TRGP,153.4850,20.82%,18.68%,8.82%,27.25%
NYSE:RJF/PB,RJF/PB,25.3000,90.47%,20.58%,13.40%,
OTC:KNYJF,KNYJF,63.5000,14.05%,12.02%,8.47%,14.78%
NYSE:NRG,NRG,170.0500,16.18%,7.59%,1.78%,12.46%
NYSE:LEN,LEN,129.5000,19.53%,9.79%,7.64%,10.16%
NYSE:STT,STT,116.0850,,17.27%,13.58%,
NASDAQ:VRSK,VRSK,234.4100,58.73%,43.97%,30.45%,54.63%
NYSE:LEN.B,LEN.B,121.1700,19.53%,9.79%,7.64%,10.16%
NASDAQ:ACGLN,ACGLN,17.9500,,20.21%,20.05%,
NASDAQ:ACGLO,ACGLO,21.7500,,20.21%,20.05%,
OTC:DTGHF,DTGHF,41.0300,20.03%,5.73%,4.55%,7.98%
NYSE:ARES,ARES,150.4350,78.49%,25.52%,8.45%,29.26%
OTC:PGPHF,PGPHF,1253.9900,88.08%,58.80%,46.60%,61.24%
